dataset,q_id,method,transformation_type,original_query,variation,valid,follow_category
antique,1188438,WordSwapQWERTY,mispelling,why is there a fence runiing on the sides of the freeway in the middle of the desert up and over rough terrain,why is there a fence runiibg on the sides of the freeway in the middle of the dfsert up and over rough terrain,True,True
antique,1191621,WordSwapQWERTY,mispelling,how can some one so negative go to hevan  if there is one,how can some one so negative ho to hevan  if there is one,True,True
antique,1211877,WordSwapQWERTY,mispelling,how does playing pool deal with science,how does playing oool deal with science,True,True
antique,1246269,WordSwapQWERTY,mispelling,how does a pardon work,how does a pardon woru,True,True
antique,1251077,WordSwapQWERTY,mispelling,what is the term  take hight road  mean,what is the term  take hight road  nean,True,True
antique,126182,WordSwapQWERTY,mispelling,how can i find out if i have a warrant without paying a fee,how can i find out if i have a warrant without payint a fee,True,True
antique,1289770,WordSwapQWERTY,mispelling,what is the definition of answer,what is the deflnition of answer,True,True
antique,1295284,WordSwapQWERTY,mispelling,how can we solve a problem,how can we solve a problwm,True,True
antique,1321784,WordSwapQWERTY,mispelling,how do blackberry s recognize that they are in their holster,how do blackberry s recoghize that they are in their holster,True,True
antique,1341602,WordSwapQWERTY,mispelling,what are some common causes of my cat s eye to be watery and drip clear fluid,what are some common causes of my cat s eye to be watery and drip clear fluid,False,False
antique,1398838,WordSwapQWERTY,mispelling,what does  crunching numbers  mean,what does  crunching numberz  mean,True,True
antique,1423289,WordSwapQWERTY,mispelling,why does my nextel turn off by itself,why does my nextei turn off by itself,True,True
antique,1440810,WordSwapQWERTY,mispelling,what is the difference between hotmail and hotmale,what is the differenfe between hotmail and hotmale,True,True
antique,1443637,WordSwapQWERTY,mispelling,how do you find info about a house s history that isn t  historical,how do you find info about a house w history that isn t  historical,True,True
antique,1450678,WordSwapQWERTY,mispelling,why is my wang so enormous,why is my wang so enormlus,True,True
antique,1458676,WordSwapQWERTY,mispelling,why do criminals go back to the scene of the crime,why do criminals go back to the scrne of the crime,True,True
antique,1467322,WordSwapQWERTY,mispelling,why do i keep coming on here asking stupid questions that dont really matter pray tell,why do i keep coming on here asking stupid questiobs that dont really matter pray tell,True,True
antique,1471877,WordSwapQWERTY,mispelling,why metals prices are getting all time high,why ketals prices are getting all time high,True,True
antique,1485589,WordSwapQWERTY,mispelling,how sun rises,how sun fises,True,True
antique,1495234,WordSwapQWERTY,mispelling,how do you use  incognito  in a sentence,how do you use  incognito  in a sentrnce,True,True
antique,1512776,WordSwapQWERTY,mispelling,why can t i post to a finance message board,why cam t i post to a finance message board,True,True
antique,1514356,WordSwapQWERTY,mispelling,why am i so sleepy even though i had a goodnights sleep,why am i so sleepj even though i had a goodnights sleep,True,True
antique,1536937,WordSwapQWERTY,mispelling,why is there chinese chartacters but then you can spell them out in english i e    wei  ni how ma  vs the,why is there chinese chartacters but then you can spell them out in engliwh i e    eei  ni how ma  vs the,True,True
antique,1582044,WordSwapQWERTY,mispelling,how do tarot cards work,how do tarot cards wlrk,True,True
antique,1583099,WordSwapQWERTY,mispelling,why u s is trying 2 help israel  so what about palastene israel has more weapons than palastene,why u s is trying 2 help israel  so what about palasfene israel has more weapons than palastene,True,True
antique,1607303,WordSwapQWERTY,mispelling,how does a single parent with four teenagers get rich,how does a single parent with four teenaders get rich,True,True
antique,1607924,WordSwapQWERTY,mispelling,how does the earth go,how does the ezrth go,True,True
antique,1639607,WordSwapQWERTY,mispelling,what is a diruetic,what is a dirketic,True,True
antique,1647624,WordSwapQWERTY,mispelling,why do american s say eggsit,why do american s saj eggsit,True,True
antique,1708787,WordSwapQWERTY,mispelling,how to loose wait without exercise,how to loose waih without exercise,True,True
antique,1727343,WordSwapQWERTY,mispelling,why do people have two nostrils,why do people have twi nostrils,True,True
antique,1727879,WordSwapQWERTY,mispelling,why is organic all natural food  more expensive,why is organic all nxtural food  more expensive,True,True
antique,17665,WordSwapQWERTY,mispelling,how do i get rid of a bird s nest   my kichen window,how do i get rid of a bird s nest   my klchen window,True,True
antique,1881436,WordSwapQWERTY,mispelling,how do motorcycle remains upright and stable by gyroscopic forces in detail    pls,how do motorvycle remains upright and stable by gyroscopic forces in detail    pls,True,True
antique,189364,WordSwapQWERTY,mispelling,how can i become a better ballet dancer,how can i hecome a better ballet dancer,True,True
antique,1907320,WordSwapQWERTY,mispelling,how do i get college money,how do i get college moneu,True,True
antique,1907847,WordSwapQWERTY,mispelling,what sounds like a clap,what wounds like a clap,True,True
antique,1933929,WordSwapQWERTY,mispelling,why do dog go bathroom on the funiture,why do dog gi bathroom on the funiture,True,True
antique,196651,WordSwapQWERTY,mispelling,what is the difference between customer and consumer,what is the difference between custoker and consumer,True,True
antique,1970273,WordSwapQWERTY,mispelling,why do hot molecules move faster than cold molecules,why do hot molecules move faster than coid molecules,True,True
antique,1978816,WordSwapQWERTY,mispelling,if god talked to moses why didn t god explain to moses about evolution  why all the day 5 day 6 lies,if god talked to moses why didn t god ecplain to moses about evolution  why all the day 5 day 6 liea,True,True
antique,2008456,WordSwapQWERTY,mispelling,what can i do when my ignition key won t turn,what can i do when my ignition key won t hurn,True,True
antique,2035638,WordSwapQWERTY,mispelling,why can t u wear white shoes on labour day,why can t u wear white shoes on labour day,False,False
antique,2041828,WordSwapQWERTY,mispelling,what does the bible mean by calling pride a deadly sin,what does the bible mean by caloing pride a deadly sin,True,True
antique,2048278,WordSwapQWERTY,mispelling,what is the ph of a 0 4 m solution of ch3coona,what is the ph of a 0 4 m solution of ch3ciona,True,True
antique,2094435,WordSwapQWERTY,mispelling,what is involved in an artists  portfolio,what is involved in an artizts  portfolio,True,True
antique,2112535,WordSwapQWERTY,mispelling,how come my moma doesent know what  30 4 is,how come my moma doesent know what  30 4 is,False,False
antique,2113006,WordSwapQWERTY,mispelling,when you go to buy a watch  why do all the watches clocks set to show 10 10,when you go to buy a watch  why do all the watches clocks set to show 10 10,False,False
antique,212427,WordSwapQWERTY,mispelling,why do criminals practice crime,why do criminals practjce crime,True,True
antique,2137263,WordSwapQWERTY,mispelling,what is an  encronologist,what is an  encronologust,True,True
antique,2147417,WordSwapQWERTY,mispelling,why doesn t glue stick to the inside of the bottle,why doesn t glue srick to the inside of the bottle,True,True
antique,2155390,WordSwapQWERTY,mispelling,can i feed my red eared slider steak,can i feed my red eared slieer steak,True,True
antique,2169746,WordSwapQWERTY,mispelling,how can i get rid of a boil  on vaginal labia and underarm pits,how can i get riw of a boil  on vaginal labia and underarm pits,True,True
antique,2175167,WordSwapQWERTY,mispelling,what is your definition of pornography,what is your definition of oornography,True,True
antique,2180502,WordSwapQWERTY,mispelling,how honest are you,how yonest are you,True,True
antique,220575,WordSwapQWERTY,mispelling,how do you use lube,how do you jse lube,True,True
antique,2235825,WordSwapQWERTY,mispelling,why do i fall asleep after i eat and how can i prevent that,why do i fall aslesp after i eat and how can i prevent that,True,True
antique,2306533,WordSwapQWERTY,mispelling,how can i get water out of my ear,how can i get water out of my exr,True,True
antique,2357505,WordSwapQWERTY,mispelling,why do some people refer to the irs as uncle sam,why do some people refer to the irs as uncle san,True,True
antique,2418824,WordSwapQWERTY,mispelling,why do space shuttles move when the rockets are fired but not when water is ejected,why do space shuttles move when the tockets are fired but not when water is ejected,True,True
antique,2421078,WordSwapQWERTY,mispelling,why is my chihuahua  male  so hateful,why is my chihuahuz  male  so hateful,True,True
antique,242701,WordSwapQWERTY,mispelling,why does taco bell always make me nauseas,why does taco bell always makr me nauseas,True,True
antique,2439070,WordSwapQWERTY,mispelling,why we get irritate,why we ger irritate,True,True
antique,2466898,WordSwapQWERTY,mispelling,how do i install led s into my car,how do i install lee s into my car,True,True
antique,2492366,WordSwapQWERTY,mispelling,what is so bad about the seal hunt,what is so baw about the seal hunt,True,True
antique,2500918,WordSwapQWERTY,mispelling,how do you cure poison oak and poison ivy,how do you cure poixon oak and poison ivy,True,True
antique,2522067,WordSwapQWERTY,mispelling,why are liberals incapable of identifying and confronting evil,why are liberals incapable of identifying and cpnfronting evil,True,True
antique,2534994,WordSwapQWERTY,mispelling,what is the meaning of my first name andrei,what is the meaning of my flrst name andrei,True,True
antique,2543919,WordSwapQWERTY,mispelling,what is the easiest way to make chocolate mousse,what is the easiest way to makd chocolate mousse,True,True
